timestamp_ms,gpu_util,mem_util,mem_used,mem_total
522592,0,0,16294739968,42949672960
522602,0,0,16294739968,42949672960
522612,0,0,16294739968,42949672960
522622,0,0,16294739968,42949672960
522632,0,0,16294739968,42949672960
522642,0,0,16294739968,42949672960
522652,0,0,16294739968,42949672960
522662,0,0,16294739968,42949672960
522672,0,0,16294739968,42949672960
522682,0,0,16294739968,42949672960
522692,0,0,16294739968,42949672960
522702,0,0,16294739968,42949672960
522712,0,0,16294739968,42949672960
522722,0,0,16294739968,42949672960
522732,0,0,16294739968,42949672960
522742,0,0,16294739968,42949672960
522752,0,0,16294739968,42949672960
522762,0,0,16294739968,42949672960
522772,0,0,16294739968,42949672960
522782,0,0,16294739968,42949672960
522792,0,0,16294739968,42949672960
522802,0,0,16294739968,42949672960
522812,0,0,16294739968,42949672960
522822,0,0,16294739968,42949672960
522832,0,0,16294739968,42949672960
522842,0,0,16294739968,42949672960
522852,0,0,16294739968,42949672960
522862,0,0,16294739968,42949672960
522872,0,0,16294739968,42949672960
522882,0,0,16294739968,42949672960
522892,0,0,16294739968,42949672960
522902,0,0,16294739968,42949672960
522912,0,0,16294739968,42949672960
522922,0,0,16294739968,42949672960
522932,0,0,16294739968,42949672960
522942,0,0,16294739968,42949672960
522952,0,0,16294739968,42949672960
522962,0,0,16294739968,42949672960
522972,0,0,16294739968,42949672960
522982,0,0,16294739968,42949672960
522992,0,0,16294739968,42949672960
523002,0,0,16294739968,42949672960
523012,0,0,16294739968,42949672960
523022,0,0,16359751680,42949672960
523032,0,0,16424763392,42949672960
523042,0,0,16424763392,42949672960
523052,0,0,16489775104,42949672960
523062,0,0,16424763392,42949672960
523072,0,0,16424763392,42949672960
523082,0,0,16424763392,42949672960
523092,0,0,16424763392,42949672960
523102,0,0,16424763392,42949672960
523112,0,0,16424763392,42949672960
523122,0,0,16424763392,42949672960
523132,0,0,16424763392,42949672960
523142,0,0,16424763392,42949672960
523152,0,0,16424763392,42949672960
523162,0,0,16424763392,42949672960
523172,0,0,16424763392,42949672960
523182,0,0,16424763392,42949672960
523192,1,0,16424763392,42949672960
523202,1,0,16424763392,42949672960
523212,1,0,16424763392,42949672960
523222,1,0,16424763392,42949672960
523232,1,0,16424763392,42949672960
523242,1,0,16424763392,42949672960
523252,1,0,16424763392,42949672960
523262,1,0,16424763392,42949672960
523272,1,0,16424763392,42949672960
523282,1,0,16424763392,42949672960
523292,1,0,16424763392,42949672960
523302,1,0,16424763392,42949672960
523312,1,0,16424763392,42949672960
523322,1,0,16424763392,42949672960
523332,1,0,16424763392,42949672960
523342,1,0,16424763392,42949672960
523352,1,0,16424763392,42949672960
523362,1,0,16424763392,42949672960
523372,1,0,16424763392,42949672960
523382,1,0,16424763392,42949672960
523392,6,0,16424763392,42949672960
523402,6,0,16424763392,42949672960
523412,6,0,16424763392,42949672960
523422,6,0,16424763392,42949672960
523432,6,0,16424763392,42949672960
523442,6,0,16424763392,42949672960
523452,6,0,16424763392,42949672960
523462,6,0,16424763392,42949672960
523472,6,0,16424763392,42949672960
523482,6,0,16424763392,42949672960
523492,6,0,16424763392,42949672960
523502,6,0,16424763392,42949672960
523512,6,0,16424763392,42949672960
523522,6,0,16424763392,42949672960
523532,6,0,16424763392,42949672960
523542,6,0,16424763392,42949672960
523552,6,0,16424763392,42949672960
523562,6,0,16554786816,42949672960
523572,6,0,16554786816,42949672960
523582,6,0,16554786816,42949672960
523592,0,0,16554786816,42949672960
523602,0,0,16554786816,42949672960
523612,0,0,16554786816,42949672960
523622,0,0,16554786816,42949672960
523632,0,0,16554786816,42949672960
523642,0,0,16554786816,42949672960
523652,0,0,16554786816,42949672960
523662,0,0,16554786816,42949672960
523672,0,0,16554786816,42949672960
523682,0,0,16554786816,42949672960
523692,0,0,16554786816,42949672960
523702,0,0,16554786816,42949672960
523712,0,0,16554786816,42949672960
523722,0,0,16554786816,42949672960
523732,0,0,16554786816,42949672960
523742,0,0,16554786816,42949672960
523752,0,0,16554786816,42949672960
523762,0,0,16554786816,42949672960
523772,0,0,16554786816,42949672960
523782,0,0,16554786816,42949672960
523792,6,0,16554786816,42949672960
523802,6,0,16554786816,42949672960
523812,6,0,16554786816,42949672960
523822,6,0,16554786816,42949672960
523832,6,0,16554786816,42949672960
523842,6,0,16554786816,42949672960
523852,6,0,16554786816,42949672960
523862,6,0,16554786816,42949672960
523872,6,0,16554786816,42949672960
523882,6,0,16554786816,42949672960
523892,6,0,16554786816,42949672960
523902,6,0,16554786816,42949672960
523912,6,0,16554786816,42949672960
523922,6,0,16554786816,42949672960
523932,6,0,16554786816,42949672960
523942,6,0,16554786816,42949672960
523952,6,0,16554786816,42949672960
523962,6,0,16554786816,42949672960
523972,6,0,16554786816,42949672960
523982,6,0,16554786816,42949672960
523992,0,0,16554786816,42949672960
524002,0,0,16554786816,42949672960
524012,0,0,16554786816,42949672960
524022,0,0,16554786816,42949672960
524032,0,0,16554786816,42949672960
524042,0,0,16554786816,42949672960
524052,0,0,16554786816,42949672960
524062,0,0,16554786816,42949672960
524072,0,0,16554786816,42949672960
524082,0,0,16554786816,42949672960
524092,0,0,16554786816,42949672960
524102,0,0,16554786816,42949672960
524112,0,0,16554786816,42949672960
524122,0,0,16554786816,42949672960
524132,0,0,16554786816,42949672960
524142,0,0,16684810240,42949672960
524152,0,0,16749821952,42949672960
524162,0,0,16684810240,42949672960
524172,0,0,16684810240,42949672960
524182,0,0,16684810240,42949672960
524192,0,0,16684810240,42949672960
524202,0,0,16684810240,42949672960
524212,0,0,16684810240,42949672960
524222,0,0,16684810240,42949672960
524232,0,0,16684810240,42949672960
524242,0,0,16684810240,42949672960
524252,0,0,16684810240,42949672960
524262,0,0,16684810240,42949672960
524272,0,0,16684810240,42949672960
524282,0,0,16684810240,42949672960
524292,0,0,16684810240,42949672960
524302,0,0,16684810240,42949672960
524312,0,0,16684810240,42949672960
524322,0,0,16684810240,42949672960
524332,0,0,16684810240,42949672960
524342,0,0,16684810240,42949672960
524352,0,0,16684810240,42949672960
524362,0,0,16684810240,42949672960
524372,0,0,16684810240,42949672960
524382,0,0,16684810240,42949672960
524392,6,0,16684810240,42949672960
524402,6,0,16684810240,42949672960
524412,6,0,16684810240,42949672960
524422,6,0,16684810240,42949672960
524432,6,0,16684810240,42949672960
524442,6,0,16684810240,42949672960
524452,6,0,16684810240,42949672960
524462,6,0,16684810240,42949672960
524472,6,0,16684810240,42949672960
524482,6,0,16684810240,42949672960
524492,6,0,16684810240,42949672960
524502,6,0,16684810240,42949672960
524512,6,0,16684810240,42949672960
524522,6,0,16684810240,42949672960
524532,6,0,16684810240,42949672960
524542,6,0,16684810240,42949672960
524552,6,0,16684810240,42949672960
524562,6,0,16684810240,42949672960
524572,6,0,16684810240,42949672960
524582,6,0,16684810240,42949672960
524592,0,0,16684810240,42949672960
524602,0,0,16684810240,42949672960
524612,0,0,16684810240,42949672960
524622,0,0,16684810240,42949672960
524632,0,0,16684810240,42949672960
524642,0,0,16684810240,42949672960
524652,0,0,16684810240,42949672960
524662,0,0,16684810240,42949672960
524672,0,0,16684810240,42949672960
524682,0,0,16684810240,42949672960
524692,0,0,16684810240,42949672960
524702,0,0,16684810240,42949672960
524712,0,0,16684810240,42949672960
524722,0,0,16684810240,42949672960
524732,0,0,16684810240,42949672960
524742,0,0,16684810240,42949672960
524752,0,0,16684810240,42949672960
524762,0,0,16684810240,42949672960
524772,0,0,16684810240,42949672960
524782,0,0,16684810240,42949672960
524792,0,0,16684810240,42949672960
524802,0,0,16684810240,42949672960
524812,0,0,16684810240,42949672960
524822,0,0,16684810240,42949672960
524832,0,0,16684810240,42949672960
524842,0,0,16684810240,42949672960
524852,0,0,16684810240,42949672960
524862,0,0,16684810240,42949672960
524872,0,0,16684810240,42949672960
524882,0,0,16684810240,42949672960
524892,0,0,16684810240,42949672960
524902,0,0,16684810240,42949672960
524912,0,0,16684810240,42949672960
524922,0,0,16684810240,42949672960
524932,0,0,16684810240,42949672960
524942,0,0,16684810240,42949672960
524952,0,0,16684810240,42949672960
524962,0,0,16684810240,42949672960
524972,0,0,16684810240,42949672960
524982,0,0,16684810240,42949672960
524992,0,0,16684810240,42949672960
525002,0,0,16684810240,42949672960
525012,0,0,16684810240,42949672960
525022,0,0,16684810240,42949672960
525032,0,0,16684810240,42949672960
525042,0,0,16684810240,42949672960
525052,0,0,16684810240,42949672960
525062,0,0,16684810240,42949672960
525072,0,0,16684810240,42949672960
525082,0,0,16684810240,42949672960
525092,0,0,16684810240,42949672960
525102,0,0,16684810240,42949672960
525112,0,0,16684810240,42949672960
525122,0,0,16684810240,42949672960
